Device_ID,Channel_ID,Test_Time,Step_ID,Cycle_ID,EIS_Test_ID,EIS_Data_Point,Frequency,Zmod,Zphz,Zreal,Zimg,OCV,AC_Amp_RMS,DC_Base,Driven_Type,Product_ID
48147147,1,17921.0663,7,1,1,1,6328.125,0.00350510003045201,77.5449371337891,0.000755958375521004,0.00342260906472802,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,2,3984.375,0.0023002999369055,72.8355331420898,0.000678854295983911,0.00219784816727042,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,3,2527.57299804688,0.00154990004375577,66.1292037963867,0.000627206638455391,0.00141732208430767,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,4,1577.52404785156,0.00108560000080615,56.0805587768555,0.000605793786235154,0.000900855811778456,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,5,998.263977050781,0.000806999974884093,45.1028594970703,0.000569609808735549,0.000571658660192043,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,6,627.790222167969,0.000681900011841208,29.7203903198242,0.000592199561651796,0.000338064040988684,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,7,397.995300292969,0.000616899982560426,19.9069404602051,0.000580038293264806,0.000210050406167284,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,8,252.403793334961,0.000598900020122528,12.045129776001,0.000585714355111122,0.000124979706015438,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,9,158.36149597168,0.000596700003370643,6.86228322982788,0.000592425349168479,7.1295682573691E-05,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,10,100.446403503418,0.000599900027737021,3.73068809509277,0.000598628772422671,3.90335699194111E-05,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,11,63.3446006774902,0.000604600005317479,1.85752403736115,0.000604282307904214,1.95976444956614E-05,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,12,39.7245788574219,0.000609699985943735,0.793031811714172,0.000609641603659838,8.43859834276373E-06,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,13,24.9335098266602,0.000613000011071563,0.225158393383026,0.000612995296251029,2.40893382397189E-06,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,14,15.8361501693726,0.000615399971138686,-0.045083299279213,0.000615399796515703,-4.84228678487852E-07,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,15,9.93113994598389,0.000617499987129122,-0.2967788875103,0.000617491721641272,-3.198492777301E-06,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,16,6.31738519668579,0.000618799997027963,-0.481213688850403,0.000618778169155121,-5.19709374202648E-06,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,17,3.94570708274841,0.000620400009211153,-0.620285212993622,0.000620363629423082,-6.71633142701467E-06,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,18,2.50400590896606,0.000622500025201589,-0.814877688884735,0.000622437044512481,-8.8530823632027E-06,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,19,1.5846860408783,0.00062519998755306,-1.03659200668335,0.000625097658485174,-1.13104661068064E-05,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,20,0.999041020870209,0.000627600005827844,-1.37046098709106,0.000627420493401587,-1.50101686813287E-05,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,21,0.633445918560028,0.00063109997427091,-1.74046802520752,0.000630808819551021,-1.91679118870525E-05,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,22,0.400640994310379,0.000636700016912073,-2.31417798995972,0.000636180746369064,-2.57093379332218E-05,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,23,0.252016097307205,0.00064310000743717,-2.98067092895508,0.000642229977529496,-3.34405958710704E-05,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,24,0.158898293972015,0.000651200010906905,-3.92927598953247,0.000649669324047863,-4.46235208073631E-05,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,25,0.100160300731659,0.00066090002655983,-5.16336822509766,0.000658218166790903,-5.94782577536535E-05,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,26,0.0631738975644112,0.000680199998896569,-6.68762302398682,0.000675571791362017,-7.92135033407249E-05,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,27,0.039825800806284,0.000699000025633723,-8.91823196411133,0.000690549553837627,-0.000108362306491472,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,28,0.0251205991953611,0.000730799976736307,-11.6224403381348,0.00071581598604098,-0.000147228100104257,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,29,0.0158521998673677,0.0007824000203982,-14.6365003585815,0.000757009896915406,-0.000197701359866187,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,17921.0663,7,1,1,30,0.0100010996684432,0.000848399999085814,-17.3971691131592,0.000809590041171759,-0.000253666221396998,3.70156717300415,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,0,10078.1298828125,0.00540830008685589,80.8008880615234,0.000864602683577687,0.00533874239772558,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,1,6328.125,0.00350699992850423,77.5432205200195,0.000756470719352365,0.00342444167472422,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,2,3984.375,0.00230140006169677,72.8984603881836,0.00067676353501156,0.00219964399002492,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,3,2527.57299804688,0.00154670001938939,66.4391021728516,0.00061825243756175,0.00141776050440967,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,4,1577.52404785156,0.00106869998853654,56.7594604492188,0.000585813366342336,0.000893835735041648,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,5,998.263977050781,0.000804400013294071,44.4270095825195,0.000574456469621509,0.000563080073334277,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,6,627.790222167969,0.000679599994327873,29.9817409515381,0.000588659138884395,0.000339612422976643,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,7,397.995300292969,0.00061500002630055,20.2609405517578,0.000576947059016675,0.000212972168810666,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,8,252.403793334961,0.000595899997279048,12.4307298660278,0.000581930275075138,0.000128272906295024,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,9,158.36149597168,0.000592000025790185,7.28196096420288,0.000587225193157792,7.50373728806153E-05,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,10,100.446403503418,0.000593899982050061,4.11480283737183,0.000592369062360376,4.26153746957425E-05,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,11,63.3446006774902,0.000596700003370643,2.21717095375061,0.000596253317780793,2.30846981139621E-05,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,12,39.7245788574219,0.000600099971052259,1.04857301712036,0.000599999504629523,1.09818474811618E-05,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,13,24.9335098266602,0.00060299999313429,0.419666886329651,0.000602983811404556,4.41667543782387E-06,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,14,15.8361501693726,0.000604800006840378,0.0126077001914382,0.000604800006840378,1.33083744913165E-07,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,15,9.93113994598389,0.000607000023592263,-0.249116495251656,0.000606994261033833,-2.63916899712058E-06,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,16,6.31738519668579,0.000608199974521995,-0.476181089878082,0.000608178961556405,-5.0546477723401E-06,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,17,3.94570708274841,0.000610299990512431,-0.728527903556824,0.000610250630415976,-7.75988337409217E-06,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,18,2.50400590896606,0.000612600008025765,-0.887543976306915,0.000612526491750032,-9.4891402113717E-06,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,19,1.5846860408783,0.000615200027823448,-1.22390604019165,0.000615059689152986,-1.31404049170669E-05,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,20,0.999041020870209,0.000618699996266514,-1.57793700695038,0.000618465361185372,-1.70369658007985E-05,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,21,0.633445918560028,0.000622800027485937,-2.0699200630188,0.000622393621597439,-2.24949526455021E-05,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,22,0.400640994310379,0.000629500020295382,-2.64983296394348,0.000628826906904578,-2.91029355139472E-05,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,23,0.252016097307205,0.000636900018434972,-3.40288400650024,0.000635777076240629,-3.78042313968763E-05,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,24,0.158898293972015,0.000646699976641685,-4.40222501754761,0.000644792045932263,-4.96392349305097E-05,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,25,0.100160300731659,0.000660600024275482,-5.6977071762085,0.000657336378935725,-6.55843250569887E-05,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,26,0.0631738975644112,0.000679599994327873,-7.33800411224365,0.000674034003168345,-8.68002098286524E-05,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,27,0.039825800806284,0.000701899989508092,-9.5689697265625,0.000692133908160031,-0.000116680152132176,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,28,0.0251205991953611,0.000737999973352999,-12.2187099456787,0.000721281918231398,-0.00015619324403815,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,29,0.0158521998673677,0.000792699982412159,-14.9761896133423,0.000765774573665112,-0.000204847630811855,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,24377.7344,10,1,2,30,0.0100010996684432,0.000862899993080646,-17.3770008087158,0.000823517504613847,-0.000257711741141975,3.81161832809448,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,0,10078.1298828125,0.00540800020098686,80.7980499267578,0.000864819216076285,0.00533840386196971,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,1,6328.125,0.00350550003349781,77.5882034301758,0.00075345957884565,0.00342356972396374,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,2,3984.375,0.00229840003885329,72.9098434448242,0.000675444898661226,0.00219691079109907,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,3,2527.57299804688,0.00154830003157258,66.2826538085938,0.000622764928266406,0.00141753198113292,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,4,1577.52404785156,0.0010661999695003,56.6843605041504,0.000585611327551305,0.000890977971721441,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,5,998.263977050781,0.000800299982074648,43.1656112670898,0.000583722314331681,0.000547492760233581,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,6,627.790222167969,0.000659100012853742,32.1261711120605,0.000558178056962788,0.000350499816704541,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,7,397.995300292969,0.000615899974945933,19.7138690948486,0.000579801388084888,0.000207757315365598,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,8,252.403793334961,0.000598900020122528,11.7734498977661,0.000586300389841199,0.000122201017802581,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,9,158.36149597168,0.000597200007177889,6.50065422058105,0.000593360338825732,6.76117342663929E-05,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,10,100.446403503418,0.000601399980951101,3.26503396034241,0.000600423780269921,3.42525891028345E-05,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,11,63.3446006774902,0.000608299975283444,1.25101900100708,0.000608154980000108,1.32808099806425E-05,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,12,39.7245788574219,0.00061629997799173,0.147454500198364,0.000616297940723598,1.58608725087106E-06,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,13,24.9335098266602,0.000622700026724488,-0.358746200799942,0.000622687803115696,-3.89888782592607E-06,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,14,15.8361501693726,0.000627000001259148,-0.576063513755798,0.000626968336291611,-6.30388012723415E-06,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,15,9.93113994598389,0.000630200025625527,-0.637371122837067,0.000630161026492715,-7.0103419602674E-06,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,16,6.31738519668579,0.000632699986454099,-0.785374224185944,0.000632640556432307,-8.67237849888625E-06,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,17,3.94570708274841,0.000635100004728884,-0.891994774341583,0.000635023054201156,-9.88699321169406E-06,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,18,2.50400590896606,0.000637400022242218,-1.02658998966217,0.000637297693174332,-1.14199247036595E-05,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,19,1.5846860408783,0.000640299986116588,-1.27289497852325,0.000640141952317208,-1.4223867765395E-05,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,20,0.999041020870209,0.000644700019620359,-1.6547440290451,0.0006444311584346,-1.86168199434178E-05,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,21,0.633445918560028,0.000648399989586324,-2.05396389961243,0.000647983397357166,-2.32391448662383E-05,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,22,0.400640994310379,0.000655699986964464,-2.61935210227966,0.000655014882795513,-2.99657494906569E-05,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,23,0.252016097307205,0.000663299986626953,-3.37252902984619,0.000662151258438826,-3.90204477298539E-05,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,24,0.158898293972015,0.000673700007610023,-4.30161905288696,0.0006718022050336,-5.05321513628587E-05,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,25,0.100160300731659,0.00068749999627471,-5.50970411300659,0.000684323720633984,-6.60098594380543E-05,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,26,0.0631738975644112,0.000707299972418696,-7.0026650428772,0.000702023855410516,-8.62308370415121E-05,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,27,0.039825800806284,0.000730999978259206,-9.07170391082764,0.000721856486052275,-0.000115257062134333,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,28,0.0251205991953611,0.000767000019550323,-11.4728498458862,0.000751674640923738,-0.000152559034177102,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,29,0.0158521998673677,0.000818200001958758,-14.0200700759888,0.00079382659168914,-0.000198218578589149,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,81417.0155,13,1,0,30,0.0100010996684432,0.000888900016434491,-16.293420791626,0.000853199569974095,-0.000249386677751318,4.05757093429565,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,86109.4907,16,1,1,0,10078.1298828125,0.0054067000746727,80.7916564941406,0.000865206820890307,0.00533702364191413,4.05745553970337,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,86109.4907,16,1,1,1,6328.125,0.00350479991175234,77.566780090332,0.000754588923882693,0.00342260394245386,4.05745553970337,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,86109.4907,16,1,1,2,3984.375,0.00229780003428459,72.9146194458008,0.000675085466355085,0.00219639344140887,4.05745553970337,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,86109.4907,16,1,1,3,2527.57299804688,0.00154610001482069,66.1943130493164,0.000624061794951558,0.00141455722041428,4.05745553970337,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,86109.4907,16,1,1,4,1577.52404785156,0.0010360999731347,56.7380981445313,0.000568266550544649,0.000866358052007854,4.05745553970337,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,86109.4907,16,1,1,5,998.263977050781,0.000804800016339868,42.9002418518066,0.000589548202697188,0.000547846662811935,4.05745553970337,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,86109.4907,16,1,1,6,627.790222167969,0.000683500024024397,27.9103107452393,0.000603996275458485,0.000319938728353009,4.05745553970337,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,86109.4907,16,1,1,7,397.995300292969,0.000618399993982166,19.088830947876,0.00058439583517611,0.000202237628400326,4.05745553970337,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,86109.4907,16,1,1,8,252.403793334961,0.000603899999987334,11.1118001937866,0.000592578668147326,0.000116386057925411,4.05745553970337,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,86109.4907,16,1,1,9,158.36149597168,0.000604700006078929,5.81129217147827,0.000601592299062759,6.1227307014633E-05,4.05745553970337,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,86109.4907,16,1,1,10,100.446403503418,0.000611600000411272,2.56268501281738,0.000610988354310393,2.73460918833734E-05,4.05745553970337,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,86109.4907,16,1,1,11,63.3446006774902,0.000619900005403906,0.574027299880981,0.000619868922512978,6.21046729065711E-06,4.05745553970337,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,86109.4907,16,1,1,12,39.7245788574219,0.000631999981123954,-0.510607182979584,0.0006319748936221,-5.6321678130189E-06,4.05745553970337,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,86109.4907,16,1,1,13,24.9335098266602,0.000640599988400936,-0.93422257900238,0.00064051483059302,-1.04446862678742E-05,4.05745553970337,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,86109.4907,16,1,1,14,15.8361501693726,0.000646999978926033,-1.00932097434998,0.000646899570710957,-1.13969454105245E-05,4.05745553970337,2.12163996696472,0,Galvanostatic,Gamry_1
48147147,1,86109.4907,16,1,1,15,9.93113994598389,0.000651400012429804,-0.945634782314301,0.000651311303954571,-1.07505047708401E-05,4.05745553970337,2.12163996696472,0,Galvanostatic,Gamry_1
